,ANO_PROCEDIMENTO,ID_ARQUIVO,ID_LICITACAO,NOME_ARQUIVO
523,2023,733738,761793,ATA DE JULGAMENTO  PP 01-2023.pdf
524,2023,733739,760975,SEI_GOV-PI - 6897411 - Edital COMPRASGOV.pdf
527,2023,733589,782356,EDITAL.pdf
530,2023,733616,782354,EDITAL PE 005A -2023 - RETIFICADO.pdf
531,2023,733642,782379,51 Edital Serviços de Gerenciamento PP 021-2023.pdf
532,2023,733643,782379,Termo de Referência completo.pdf
534,2023,733648,782381,PA_015_2023_PE_005_2022_MANUT_AR CONDICIONADOS_EDITAL.pdf
535,2023,715768,760996,EDITAL P.E. 004-2023 - PUBLICAÇÕES .pdf
539,2023,715787,760998,EDITALPE13-ok.pdf
540,2023,715832,761019,Edital Chamada Pu´blica 001-2023.pdf
542,2023,715836,760728,Edital de Licitação - PE 10 - Controlado.pdf
543,2023,715839,750459,AtaHomologacao20230120083811040.pdf
544,2023,715840,750459,extrato de contrato.pdf
545,2023,715841,750459,AtaSessaoAdjudicacao_Parte1-1_20230118095233197.pdf
546,2023,715846,761023,EDITAL.pdf
548,2023,715868,761028,EDITAL_PE_-_DECRETO_10.024-2019_-_COMBUSTIVEIS_THE_assinado.pdf
549,2023,715876,761030,EDITAL PE 003 2023.pdf
551,2023,715884,761030,EDITAL PE 003 2023.pdf
552,2023,715911,760562,LICITANET - Ata de Realização do Pregão Eletrônico.pdf
553,2023,715912,760562,DM_4748_223_Flores_do_Pi_Licitacao_PE_001-23_Adjudicacao_pag_101.pdf
554,2023,715913,760562,DM_4748_225_Flores_do_Pi_Licitacao_PE_001-23_Homologacao_pag_104.pdf
555,2023,715914,760562,LICITANET - PROPOSTA FINAL FORNECEDOR.pdf
556,2023,715952,761053,Pregão Eletronico n. 007 - Aquisição de veículo automotor.pdf
557,2023,715962,760994,10- EDITAL PE 07-2023 PEÇAS.pdf
561,2023,715966,761055,10 EDITAL FARMACIA BASICA_ _ OK.pdf
562,2023,715979,761062,Edital PE  038-2022 - Combustível THE.pdf
563,2023,715985,761064,EDITAL - TP 003.2023.pdf
565,2023,716071,761087,Edital PE 007 - 2023 FARDAMENTOS.pdf
566,2023,716084,760660,ATA CC 001 2023.pdf
567,2023,716085,760989,3 - ORCAMENTO SD SEM REG - REV 04.pdf
569,2023,716118,761096,Edital_PE05.pdf
571,2023,716124,761021,Edital de Licitação - PE 11 - Pecas Pesada.pdf
572,2023,716137,761089,Edital Pregão Presencial 005.pdf
573,2023,716155,761098,Edital Pregão Presencial 006.pdf
574,2023,716156,761098,PB OPERACIONALIZAÇÃO.pdf
576,2023,716389,750391,Ata de julgamento 2023.pdf
577,2023,716398,761123,Prega~o Eletro^nico nº 003-2023 - Edital - Protese dentaria.pdf
578,2023,716465,761130,EDITAL PP 010 23 PEÇAS.pdf
580,2023,716484,761128,Edital PE 003.2023.pdf
581,2023,716554,761153,MANUTENÇÃO DE PREDIOS PUBLICOS - ASS.pdf
582,2023,716555,761153,ART MANUTENÇÃO DO PATRIMONIO PUBLICO.pdf
583,2023,716560,761155,Edital PE 004-2023.pdf
584,2023,716590,761162,EDITAL PE 002-2023 SERVIÇOS DE FRETE DE VEÍCULOS.pdf
585,2023,716593,761164,EDITAL PE 005-2023 COMBUSTIVEIS.pdf
586,2023,716594,761164,EDITAL PE 005-2023 COMBUSTIVEIS.pdf
587,2023,716676,761187,Edital - PE 015.2023.pdf
588,2023,716678,750391,DOP_EDICAO__30-1-2023_ED_408_Prefeitura_Monsenhor_Gil_Outros_ata_de_julgamento_das_habilitacoes_tp_01_23_40367810-e1c0-40f7-9cd2-baa5.pdf
590,2023,716690,750393,RelAtaEletronica (1).pdf
591,2023,716700,761196,Edital - PE n° 007-2023 - Refeições (quentinhas).pdf
592,2023,716702,761198,Edital - PE n° 009-2023 - Gestão de Resíduos.pdf
593,2023,716773,761221,EDITAL PDF.pdf
599,2023,716786,761223,EDITAL PDF.pdf
605,2023,716813,761228,EDITAL PE 001-2023 (2).pdf
606,2023,716814,761230,EDITAL PDF.pdf
612,2023,716894,761253,LOCAÇÃO DE CARRO - CARTA CONVITE 002 (1).pdf
619,2023,716994,761274,Edital de Licitação - PMI - TP 001 2023 - Limpeza Pública.pdf
620,2023,716996,761274,Orçamento limpeza publica ipiranga 2023.pdf
622,2023,716998,750514,DESPACHO CONVOCATÓRIO CP 001 2023.pdf
623,2023,717003,761142,10 EDITAL GRAFICA.pdf
624,2023,717010,761141,10 EDITAL -  PEÇAS DE POÇOS.pdf
625,2023,717011,761277,EDITAL PE 008-2023.pdf
627,2023,717070,760910,ESCLARECIMENTO.pdf
628,2023,717086,760910,RESPOSTA.ESCLARECIMENTO.pdf
629,2023,717096,760974,PED.ESCLAREC.EMAIL.pdf
630,2023,717097,760974,RESPOSTA.PE10.2023.pdf
631,2023,717100,760924,PE001-2023-ERRATA.pdf
632,2023,717101,760924,PE001-2023-EDITAL-RETIFICADO.pdf
633,2023,717122,760910,Despacho.pdf
634,2023,717123,761292,Edital Pregao Eletronico 01 2023 Aquisicao de combustivel.pdf
635,2023,717190,750345,TERMO DE REFERÊNCIA.pdf
636,2023,717191,750345,PESQUISA DE PREÇOS.pdf
639,2023,717194,761310,EDITAL - PE 006 - PASSAGEIROS TERESINA - PMSJP.pdf
642,2023,717224,761324,corrig.-Edital-Pregão Eletrônico nº 002-2023-Fornec. de material limpeza. p. todas as Secre .pdf
643,2023,717225,761324,corrig.-Termo de Referência-PE 002-2023-Fornec. de material de limpeza-PMBJ.pdf
645,2023,717235,761328,EDITAL PP 006 2023.pdf
646,2023,717233,761327,EDITAL - PE 009-2023.pdf
647,2023,717248,761327,EDITAL - PE 009-2023.pdf
648,2023,717265,761341,10 Edital PREGÃO ELETRÔNICO Nº 06-2023 Gêneros Alimentícios.pdf
649,2023,732966,782183,EDITAL.pdf
650,2023,732967,782184,Edital Pregão Eletrônico 008_2023.pdf
652,2023,733004,782198,EDITAL.pdf
653,2023,733008,782201,Edital PE 009-2023 - Mat. Esportivo.pdf
654,2023,733060,782216,EDITAL PREG ELET 005-2023 SERVIÇOS TRANSPORTE ESCOLAR.pdf
656,2023,733136,782215,Edital -  Pregão Eletrônico 006 - 2023  - Aquisição de Gêneros Alimentícios PERECÍVEIS para merenda escolar.pdf
657,2023,733146,782233,EDITAL LIMPEZA E MANUTENÇÃO DE AR CONDICIONADOS.pdf
658,2023,733147,782201,Edital PE 009-2023 - Mat. Esportivo.pdf
660,2023,733163,761324,ATA DE SESSÃO - PE 002.pdf
661,2023,733205,782248,EDITAL DE LEILÃO 01.2023.pdf
662,2023,733213,782251,Edital - PE-003-23-PMRGPI.pdf
664,2023,733214,782252,corrig.-Edital-Carta Convite nº 001-2023 - prest. de serv. pav. em paralelep. SICONV-PMPL.pdf
666,2023,733217,782252,corrig.-Recibo de Entrega-Carta Convite nº 001-2023 - prest. de serv. pav. em paralelep. SICONV-PMPL .pdf
667,2023,733235,782234,2 Edital Chamada Pública 001 2023.pdf
669,2023,733271,782265,EDITAL PE PERMANENTES.pdf
670,2023,733283,771955,EDITAL_PE03 - nova data.pdf
671,2023,733307,782266,EDITAL TP 005 2023 Material Odontologico.pdf
672,2023,733341,761241,AtaTotal_220565.pdf
673,2023,733342,761241,DM_4772_372_Jose_de_Freitas_Licitacao_PE_002-23_ARP_003-23_Extrato_Resultado_Final_pag_182.pdf
674,2023,733360,761241,ARP quadros.pdf
675,2023,733361,761241,ARP quadros.pdf
676,2023,733367,782283,Edital Pregão Eletrõnico nº 021-2023_MATERIAL PERMANENTE.pdf
678,2023,733369,782284,Edital Pregão Eletrõnico nº 022-2023.pdf
680,2023,733375,782001,11 EDITAL - FARDAMENTO_ _ OK.pdf
681,2023,733398,781983,Edital PE 05_2023 R.pdf
682,2023,733405,782301,EDITAL PE 06 2023.pdf
684,2023,733410,782302,Edital - PE 004.2023.pdf
685,2023,733415,761441,Ata PP 008 Manunteção de Veículo.pdf
686,2023,733422,771870,Ata PP 011 Poda de Árvore.pdf
687,2023,733424,761377,Ata PP 007 Pequenos Reparos.pdf
688,2023,733435,782315,EDITAL PE SRP 006-2023.pdf
689,2023,733436,782315,MEMORIAL DESCRITIVO.pdf
691,2023,733438,782316,EDITAL PE 012-2023 SERVIÇOS DE BORRACHARIA E LAVA A JATO.pdf
693,2023,733441,782316,EDITAL PE 012-2023 SERVIÇOS DE BORRACHARIA E LAVA A JATO.pdf
694,2023,733444,782283,PUBLICAÇÃO NO DOM-PI.pdf
695,2023,733445,782284,PUBLICAÇÃO NO DOM-PI.pdf
696,2023,733475,761042,ATA - PE 001.2023.pdf
697,2023,733495,761527,doc02914320230313065724.pdf
698,2023,733499,782333,11 EDITAL CHAMADA PÚBLICA _ _ OK.pdf
699,2023,733500,782333,Resoluo N 06 - Compilada com a 20.2020 e 21.2021 (2).pdf
700,2023,733505,782334,edital completo 001.2023.pdf
703,2023,733511,782216,Extrato de publicação RETIFICAÇÃO DATA ABERTURA PREG ELET 005-2023 - BNC.pdf
705,2023,733581,782351,Prega~o eletro^nico nº 007-2023 - Edital.pdf
706,2023,733583,782352,Prega~o eletro^nico nº 008-2023 - Edital.pdf
707,2023,733614,782365,Edital CC 01_2023.pdf
709,2023,733617,782366,Edital - Carta Convite 001-2023 - PAVUSSU-PI.pdf
710,2023,733625,782369,06. EDITAL INFORMATICA.pdf
712,2023,716962,761262,EDITAL PDF.pdf
713,2023,716963,761262,1. CAPA.pdf
714,2023,716964,761262,2. MEMORIAL DESCRITIVO.pdf
715,2023,716965,761262,3. RELATÓRIO FOTOGRÁFICO.pdf
716,2023,716966,761262,4. ESPECIFICAÇÕES TÉCNICAS.pdf
717,2023,716967,761262,5. ORÇAMENTO.pdf
718,2023,716968,761262,ARQ 01.04.pdf
719,2023,716969,761262,ARQ 02.04.pdf
720,2023,716970,761262,ARQ 03.04.pdf
721,2023,716971,761262,ARQ 04.04.pdf
722,2023,716972,761262,ART.pdf
723,2023,716973,761262,EST 01.05.pdf
724,2023,716974,761262,EST 02.05.pdf
725,2023,716975,761262,EST 03.05.pdf
726,2023,716976,761262,EST 04.05.pdf
727,2023,716977,761262,EST 05.05.pdf
728,2023,716978,761262,INST. ELÉTRICAS_ESPECIFICAÇÕES.pdf
729,2023,716979,761262,INST. ELÉTRICAS_ORÇAMENTO.pdf
731,2023,716981,761262,PROJ. ESTRUTURAL_MEMORIAL.pdf
732,2023,716982,761262,SUMÁRIO.pdf
733,2023,716983,761257,EDITAL - CHAMADA PÚBLICA nº 01-2023 (INHUMA).pdf
736,2023,719490,760928,DM_4760_386_Elesbao_Veloso_Licitacao_PE_003-23_SRP_Termo_Adjudicacao_pag_160.pdf
737,2023,719491,760928,DM_4760_387_Elesbao_Veloso_Licitacao_PE_003-23_SRP_Termo_Homologacao_pag_162.pdf
738,2023,719492,760928,document-ADJUDICAÇÃO.pdf
739,2023,719493,760928,document- HOMOLOGAÇÃO.pdf
742,2023,719583,761823,Pregão Presencial nº 007-2023 - SRP - Aquisição de material de poços edital.pdf
743,2023,719587,761825,Edital Pregão Eletrônico 012.pdf
744,2023,719607,761162,65359_Ata (1).pdf
745,2023,719608,761162,PROPOSTA REALINHADA.pdf
747,2023,719615,760964,Republic-Edital-Pregão Eletrônico nº 002-2023-Fornec. de material de expediente-PMRP.pdf
748,2023,719616,760964,Republic.-T. de Ref.-Preg. Eletr. nº 002-2023-Fornec. de material de expediente-PMRP.pdf
749,2023,719617,761164,65362_Ata (1).pdf
750,2023,719618,761164,PORPOSTA DE PREGAO ASSINADA (1).pdf
751,2023,719619,761164,PROPOSTA READEQUADA (5) (1).pdf
754,2023,719630,761830,2 Edital PE 002 2023 - Serviços Veículos.pdf
755,2023,719650,761832,GABINETE DO PREFEITO.pdf
756,2023,719758,761855,edital PE 004-2023 ATUAL.pdf
757,2023,719764,760585,ATA_000059.pdf
758,2023,719765,760585,ATA_000059.pdf
759,2023,719766,760585,PROPOSTA_000060.pdf
760,2023,719767,760585,ATA_000059.pdf
761,2023,719768,760585,PROPOSTA_000060.pdf
762,2023,719769,760821,PropostasEletronicas_218847.pdf
763,2023,719770,760821,AtaTotal_218847.pdf
764,2023,719771,761857,EDITAL - CHAMADA PUBLICA 02-23 -NEUROLOGISTA.pdf
765,2023,719790,761798,Edital PE 009-2023-.pdf
766,2023,719792,761800,Edital PE 010-2023-.pdf
769,2023,719807,761864,06. EDITAL - OXIGENIO.pdf
771,2023,719822,761866,Edital Pregão 002 - Manutenção de Ar.pdf
772,2023,729885,771817,EDITAL PREG ELET SRP 005-2023 AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA.pdf
773,2023,729888,771819,EDITAL PREG. ELET. SRP 007-2023 AQUISIÇÃO MATERIAL DE EXPEDIENTE.pdf
774,2023,729923,771824,PE 015.2023  PNEUS edital corrigido.pdf
775,2023,729927,771826,PE 022.2023  peças poços.pdf
776,2023,729950,761262,EDITAL ADIAMENTO NOVO PDF.pdf
782,2023,729995,771849,EDITAL CHAMADA PUBLICA AGRICULTURA FAMILIAR.pdf
783,2023,729996,771849,EDITAL CHAMADA PUBLICA AGRICULTURA FAMILIAR.pdf
785,2023,730041,760628,AtaTotal_218069.pdf
786,2023,730042,760628,DOP_EDICAO__13-2-2023_ED_418_Prefeitura_Demerval_Lobao_Atas_ext_ata_pe_n_05_2023_a255b90d-2270-4e50-85de-849efb949c45 (1).pdf
787,2023,730053,771860,Edital PE 021-2023.pdf
788,2023,730094,771851,EDITAL CARTA CONVITE n° 001_2023_SERVIÇOS DE PAVIMENTAÇÃO DE VIAS PUBLICAS.pdf
789,2023,730095,771851,PROJ. BASICO DE ENGENHARIA PAVIMENTAÇÃO DE VIAS URBANAS NA SEDE DO MUNICIPIO DE PAJEÚ DO PIAUÍ.pdf
790,2023,730114,760953,Ata Total.pdf
791,2023,730118,771817,EDITAL PREG ELET SRP 005-2023 AQUISIÇÃO MAT DE LIMPEZA OK.pdf
794,2023,730128,760955,Ata Total.pdf
795,2023,730131,761198,Ata Total.pdf
796,2023,730156,771819,EDITAL PREG ELET SRP 007-2023 AQUISIÇÃO MATERIAL DE EXPEDIENTE E ESCOLAR.pdf
799,2023,730159,771883,Edital de Licitação PE 006.2023.pdf
800,2023,730160,771883,Termo de Referência.pdf
801,2023,730163,771885,EDITAL DA TOMADA DE PREÇOS 01-2023-MELHORIAS SANITÁRIAS.pdf
803,2023,730166,761791,10 EDITAL RECAPAGEM DE PNEUS_ _ OK.pdf
804,2023,733770,772057,09- Novo EDITAL DISPENSA NLL_02-2023 Reforma Câmara.pdf
805,2023,733818,782417,Edital PE 018-2023 - SERV. INTERNET.pdf
806,2023,733821,782418,Edital PE 019-2023 - MAT GRAFICO.pdf
807,2023,733853,772122,PROPOSTA DE PREÇO - ANTONIO JOSE DOS SANTOS PSICULTURA.pdf
808,2023,733867,782432,TP 003.2023 MEDIC. ETICOS.pdf
809,2023,733871,782432,TERMO DE REFERENCIA TP 003.2023.pdf
810,2023,733882,782435,EDITAL_PE015 (1).pdf
812,2023,733886,771972,EDITAL DE LICITAÇÃO PE 008.2023.pdf
814,2023,733905,782417,Edital PE 018-2023 - SERV. INTERNET.pdf
815,2023,733907,782418,Edital PE 019-2023 - MAT GRAFICO.pdf
816,2023,733908,761612,ATA_LICITACAO_GRAFICOS.pdf
817,2023,733910,761612,EXTRATO ATA PE.pdf
818,2023,733924,782368,Edital PE 029-2023.pdf
819,2023,733932,782449,PP 001 - Cesta Básica - Edital.pdf
821,2023,733934,782449,JustPP.pdf
822,2023,719489,761812,EDITAL_PE010.pdf
823,2023,719496,761812,EDITAL_PE010 (1).pdf
824,2023,719541,750394,AtaParcial_216938.pdf
825,2023,719542,750394,Ata das PropostasEletronicas_216938.pdf
826,2023,719543,750394,Homologacao_216938.pdf
827,2023,719544,750394,Adjudicacao_216938.pdf
828,2023,719545,750394,AtaTotal_216938.pdf
829,2023,719588,761826,PREGAO ELETRONICO LIMPEZA PUBLICA - 2023.pdf
832,2023,719591,761826,2023-LIMPEZA PUBLICA-COMP BASC-valido-2023.pdf
833,2023,719592,761826,2023-ORCAMENTO-LIMPEZA PUBLICA (4)-valido-2023.pdf
834,2023,719593,761826,2023-LIMPEZA PUBLICA-BDI-válido - 2023.pdf
835,2023,719595,761008,ATA.pdf
836,2023,719614,761157,ATA.pdf
837,2023,719624,761225,ATA DE SESSÃO-PE 009.pdf
838,2023,719627,761829,EDITAL PE 012-2023.pdf
840,2023,719684,760807,PE 002-2023-AtaTotal_218423.pdf
841,2023,719685,760807,ARP-PE002-2023-FRANCISCO DAS CHAGAS.pdf
842,2023,719686,760807,ARP-PE002-2023-MARCOS JAZIEL.pdf
843,2023,719687,760807,ARP-PE002-2023-NUTRIMAX.pdf
844,2023,719688,760807,ARP-PE002-2023-PIAUÍ DISTRIBUIDORA.pdf
845,2023,719695,761743,EDITAL PP 002-2023 - FRETES_000655.pdf
846,2023,719697,761844,PE SRP 012.23 PEÇAS ILUMINAÇÃO PÚBLICA.pdf
847,2023,719700,761544,Edital Retificado de Licitação- Pregão Eletrônico nº 007-2023.pdf
849,2023,719713,761843,Edital-PE-018-2023 - ADIAMENTO.pdf
850,2023,719801,761861,PE 001.2023.pdf
851,2023,719802,761861,TERMO DE REFERENCIA POÇOS - OK.pdf
852,2023,719805,761862,EDITAL PE 005.2023.pdf
853,2023,719806,761862,TERMO DE REFERÊNCIA.pdf
854,2023,719865,761876,EDITAL.pdf
856,2023,729846,771804,EDITAL PE 002-2023.pdf
857,2023,729874,761575,10 EDITAL EQUIP DE INFORMÁTICA_ _ OK.pdf
858,2023,729891,771821,Edital PE 004 - A.pdf
859,2023,729902,771822,EDITALPERECIVEIS.pdf
860,2023,729904,771822,PUBDOM.pdf
861,2023,729907,771822,PUBDOU.pdf
862,2023,729972,771839,EDITAL PE 0005-2023.pdf
864,2023,730003,771853,EDITAL RDC 001 2023.pdf
866,2023,730014,771854,PE 010.2023 - Material Permanente   -14.133.pdf
867,2023,730024,771840,Edital PE 009-2023 (1) (1).pdf
868,2023,730043,750429,AtaTotal_217143.pdf
869,2023,730044,750429,DOP_EDICAO__13-2-2023_ED_418_Prefeitura_Demerval_Lobao_Atas_extrato_ata_pe_n_02_2023_65ca6e2b-9701-4ab0-8a2d-df8c16dbe9ed (1).pdf
871,2023,730063,761726,EDITAL RETIFICADO PE 002-2023- C0MBUSTIVEIS.pdf
872,2023,730064,760658,HOMOLOGAÇÃO LICITAÇÃO PREGAO 01 2023.pdf
873,2023,730070,750548,PropostasEletronicas_217528.pdf
874,2023,730071,750548,AtaTotal_217528.pdf
875,2023,730073,750548,ATA 01.0602-2023- PE 001- LIMA & CARVALHO (1).pdf
876,2023,730074,750548,DM_4757_869_Vera_Mendes_Licitacao_PE_001-23_ARPO_01.0602-23_pag_34.pdf
877,2023,730082,771871,Edital_TP 004.2023.pdf
878,2023,730083,771871,1 - MEMORIAL DESCRITÍVO - QUADRA - SANTANA.pdf
879,2023,730087,771871,2 - Proejto Arquitetonico.pdf
881,2023,730089,771871,4 - RELATÓRIO FOTOGRÁFICO.pdf
882,2023,730090,771871,5 - MAPA DE LOCALIZAÇÃO.pdf
883,2023,730105,771872,EDITAL PE 04-2023-LOCAÇÃO DO LABORATÓRIO.pdf
884,2023,730129,760957,Ata Total.pdf
885,2023,730149,760676,ATA DE SESSÃO PREE003.pdf
886,2023,730150,760676,ATA SRP 003.pdf
887,2023,730151,760676,EXTRATO SRP.pdf
888,2023,730188,771889,Edital de Licitação - PE 15 - Estruturas.pdf
890,2023,730202,771890,Edital PE 013-2023 (1).pdf
891,2023,730206,771890,Edital PE 013-2023 (2).pdf
892,2023,730218,761344,LICITANET - ATA DE REALIZAÇÃO DO PREGÃO ELETRÔNICO.pdf
893,2023,730219,761344,ATA SRP PE 004.2023 - MEDICAMENTOS FARMÁCIA.pdf
894,2023,730220,761344,EXTRATO PARCIAL ATA SRP PE 004.2023 - MEDICAMENTOS FARMÁCIA.pdf
895,2023,730221,761344,DM_4765_825_Porto_Alegre_do_Pi_Licitacao_PE_004-23_ARP_004-23_Extrato_Parcial_pag_45.pdf
898,2023,730248,771904,EDITAL PREG. ELET. SRP 005-2022 AQUISIÇÃO MERENDA ESCOLAR.pdf
900,2023,733626,782369,ORÇAMENTO SIGILOSO.pdf
901,2023,733665,782383,PA_018_2023_PE_SRP_008_2023_MATERIAL DE LIMPEZA_EDITAL.pdf
902,2023,733666,782383,DIÁRIO DA UNIÃO.pdf
904,2023,733668,782383,JORNAL O DIA.pdf
907,2023,733743,760674,ATA JULGAMENTO PREG ELET 001-2023 SERVIÇOS DE HOSPEDAGEM OK.pdf
908,2023,733750,782402,PE - Comb.pdf
910,2023,733757,772137,CC nº 001-2023 - construção da praça sebastiana dos prazeres - ata da sessão.pdf
911,2023,733816,782416,Edital PE 017-2023 - Carteira Escolar.pdf
912,2023,733817,761609,ATA_LICITACAO_PORTUGUES_986754.pdf
913,2023,733822,761041,Ata Tp 01-2023.pdf
914,2023,733826,782419,EDITAL_PE013 (1).pdf
917,2023,733850,772024,RELATORIO POR VENCEDOR.pdf
918,2023,733876,782434,12 EDITAL.pdf
919,2023,733879,750428,ATA ABERTURA e ADIAMENTO TP 01 2023.pdf
920,2023,733880,750428,ATA DE REABERTURA DA SESSÃO.pdf
921,2023,733881,750428,JULGAMENTO DA HABILITAÇÃO.pdf
922,2023,733883,750428,ATA_JULGAMENTO DAS PROPOSTAS_TP001.pdf
923,2023,733885,782433,TP 004.2023 DIARIAS.pdf
924,2023,733888,782433,TERMO DE REFERENCIA TP 004.2023.pdf
925,2023,733892,761659,AtaTotal_222265.pdf
926,2023,733938,782451,PP 003 - Pneus - Edital.pdf
927,2023,733939,782451,JustPP.pdf
930,2023,733942,782452,EDITAL.pdf
931,2023,734012,782466,Edital PE 011.2023.pdf
932,2023,734017,782469,Edital-PMPVS-PE 014-2023.pdf
934,2023,734032,782384,Edital Pregão Eletrõnico nº 025-2023_Borracharia.pdf
935,2023,734054,761277,PropostasEletronicas_220696.pdf
936,2023,734055,761277,AtaTotal_220696.pdf
937,2023,734056,761277,DM_4773_916_Vera_Mendes_Licitacao_PE_008-23_ARP_01.2702-23_pag_352.pdf
938,2023,734059,782401,EDIT.PE029.2023.FMS.pdf
939,2023,734069,782484,EDITAL PE 009-2023 COMBUSTÍVEL.pdf
940,2023,734102,772024,Ata de Realização do Pregão Eletrônico Nº 005-2023.pdf
942,2023,734134,760606,ata-pe-131-PE-N-001-2023-260.pdf
943,2023,746792,792662,Edital Tomada de Preço 007.pdf
944,2023,746810,792961,EDITAL.pdf
947,2023,746814,792962,EDITAL PE 44.23.pdf
948,2023,746844,760573,ATA DE JULGAMENTO CP01-2023.pdf
949,2023,746845,760573,TERMO DE RATIFICAÇÃO CP01-2023 COM.pdf
950,2023,746861,792979,Prega~o Eletro^nico n 013-2023 - Edital.pdf
951,2023,746863,792980,Prega~o Eletro^nico n 019-2023 - Edital.pdf
952,2023,746924,792997,Edital PE 003_2023.pdf
954,2023,746926,792998,EDITAL -PE N° 004-2023 - AQUISIÇÃO DE GENEROS ALIMENTICIOS.pdf
955,2023,747006,761310,LICITANET - ATA DE REALIZAÇÃO DO PREGÃO ELETRÔNICO.pdf
956,2023,747009,761310,proposta_readequada_pe6_2023_sjpi_1677508521.pdf
957,2023,747032,793011,6. EDITAL.pdf
959,2023,747054,793012,2 - EDITAL.pdf
961,2023,747073,792443,TP 005.2023 - estradas vicinais (1) (1).pdf
962,2023,747104,761628,Resultado da CP 001-2023 - Agricultura familiar.pdf
963,2023,747107,781966,DM_4789_348_Domingos_Mourao_Licitacao_PE_009-23_Ata_Extrato_Parcial_pag_76.pdf
964,2023,747109,781966,ATA DE REGISTRO DE PREÇO.pdf
965,2023,747112,781966,ATA_LICITACAO_PORTUGUES_989935.pdf
967,2023,747125,782516,67703_Ata.pdf
968,2023,747128,793030,03. EDITAL PE 006-2023- CAPINA.pdf
971,2023,747165,793047,PE 007.2023 - manutenção de veículos.pdf
972,2023,747166,793048,EDITAL PE028.2023 - MATERIAL DE LIMPEZA SEC SAÚDE.pdf
973,2023,747187,793061,DISPENSA ELETRO^NICA Nº 007-2023.pdf
974,2023,747195,793062,EDITAL CARTA CONVITE 002 - 2023 - Prestação de serviços de Perfuração de Poços tubulares na Zona Rural do Município.pdf
975,2023,747203,793065,EDITAL HOSPEDAGEM EM SJP.pdf
976,2023,747204,793029,EDITAL PE N° 015-2023 - LOCAÇÃO DE VEICULOS.pdf
977,2023,747229,760910,ATA DE REGISTRO DE PREÇOS Nº 21.2023 - PREGÃO ELETRÔNICO Nº 009.2023 - ETIQUETAS HOSPITALARES.pdf
978,2023,747230,760910,ARP Nº 21.2023 - PE Nº 009.2023.pdf
979,2023,747231,760910,PUB. DOM - PE Nº 009.2023.pdf
980,2023,747232,760910,SEI_PMT - 6738266 - Termo de Adjudicação.pdf
981,2023,747233,760910,ATA SESSÃO PÚBLICA - PE Nº 009.2023.pdf
982,2023,747238,792461,AtaHomologacao assinada.pdf
983,2023,747244,792462,EDITAL TP 003_2023 COLETA E TRANSPORTE DE RESIDUOS 11_04.pdf
984,2023,747281,793080,CHAMADA PUBLICA 2023 SEMEC.pdf
988,2023,747357,793097,PE 009 GENEROS ALIM .pdf
991,2023,747362,782201,67804_Ata.pdf
992,2023,747363,782201,67804_HistoricoSessao.pdf
993,2023,747374,793098,EDITAL 09 2023.pdf
996,2023,730205,771892,EDITAL PE 011-2023 MATERIAL DE LIMPEZA.pdf
997,2023,730223,771894,Edital Pregão Eletrônico 013.pdf
998,2023,730315,761289,AtaHomologacao20230209144401565.pdf
999,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1000,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1001,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1002,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1003,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1004,2023,730315,761289,AtaHomologacao20230209144401565.pdf
1005,2023,730319,761362,Ata da Sessão - Concorrência n° 003 de 2023 (Sist de Abast de Água).pdf
1006,2023,730336,761287,AtaTotal PE 002.2023.pdf
1007,2023,730347,771917,PE 009.2023 - hospedagem teresina e marcolandia.pdf
1008,2023,730351,771919,Edital PE 06.pdf
1009,2023,730383,771924,PE 004-2023.pdf
1012,2023,730432,771858,6- EDITAL_PE_012_2023_PMMH.pdf
1013,2023,730433,771826,PE 022.2023  peças poços CORRIGIDO.pdf
1014,2023,730506,771949,Edital PE 009.2023 Locação de Máquinas SRP.pdf
1015,2023,730514,771951,EDITAL.pdf
1018,2023,730533,771953,EDITAL.pdf
1021,2023,730553,771958,EDITAL PE 011 -2023.pdf
1022,2023,730558,771960,1. EDITAL - C. 005-2023 - Processo 00016.000194 2023-79 - Vicinal Parnaguá - ASSINADO (1).pdf
